GeneID1	GeneID2	PCC_severe	feature_type	PCC_severe_abs
5,6-dihydrouridine	arabonate/xylonate	0.841467014875058	metabolite-metabolite	0.841467014875058
3-(3-amino-3-carboxypropyl)uridine*	arabonate/xylonate	0.962209855417997	metabolite-metabolite	0.962209855417997
gulonate*	arabonate/xylonate	0.852072290281693	metabolite-metabolite	0.852072290281693
N6-succinyladenosine	arabonate/xylonate	0.970414774741039	metabolite-metabolite	0.970414774741039
1-ribosyl-imidazoleacetate*	arabonate/xylonate	0.94358887660524	metabolite-metabolite	0.94358887660524
alpha-ketoglutaramate*	arabonate/xylonate	0.952172684584913	metabolite-metabolite	0.952172684584913
5-(galactosylhydroxy)-L-lysine	arabonate/xylonate	0.952386194568625	metabolite-metabolite	0.952386194568625
gamma-CEHC glucuronide*	arabonate/xylonate	0.665504800504788	metabolite-metabolite	0.665504800504788
O-sulfo-L-tyrosine	arabonate/xylonate	0.929568446885555	metabolite-metabolite	0.929568446885555
11-ketoetiocholanolone glucuronide	arabonate/xylonate	0.906596307916062	metabolite-metabolite	0.906596307916062
C-glycosyltryptophan	arabonate/xylonate	0.946026476677645	metabolite-metabolite	0.946026476677645
arabitol/xylitol	arabonate/xylonate	0.769651554781885	metabolite-metabolite	0.769651554781885
N-acetylglucosamine/N-acetylgalactosamine	arabonate/xylonate	0.957121756279302	metabolite-metabolite	0.957121756279302
adipoylcarnitine (C6-DC)	arabonate/xylonate	0.928326176404958	metabolite-metabolite	0.928326176404958
suberoylcarnitine (C8-DC)	arabonate/xylonate	0.931948409998057	metabolite-metabolite	0.931948409998057
phenylacetylglutamate	arabonate/xylonate	0.936591472211161	metabolite-metabolite	0.936591472211161
hydroxyasparagine**	arabonate/xylonate	0.839528308500503	metabolite-metabolite	0.839528308500503
glutamine conjugate of C6H10O2 (1)*	arabonate/xylonate	0.936285155910535	metabolite-metabolite	0.936285155910535
glutamine conjugate of C6H10O2 (2)*	arabonate/xylonate	0.845940150832568	metabolite-metabolite	0.845940150832568
ascorbic acid 3-sulfate*	arabonate/xylonate	0.926684811242426	metabolite-metabolite	0.926684811242426
N-acetyl-isoputreanine	arabonate/xylonate	0.962026502531787	metabolite-metabolite	0.962026502531787
11beta-hydroxyandrosterone glucuronide	arabonate/xylonate	0.920054878316785	metabolite-metabolite	0.920054878316785
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	arabonate/xylonate	0.90206382983493	metabolite-metabolite	0.90206382983493
decadienedioic acid (C10:2-DC)**	arabonate/xylonate	0.915289943039648	metabolite-metabolite	0.915289943039648
N-acetyl-2-aminoadipate	arabonate/xylonate	0.9024711773916	metabolite-metabolite	0.9024711773916
N,N-dimethyl-pro-pro	arabonate/xylonate	0.945760029144938	metabolite-metabolite	0.945760029144938
caprate (10:0)	1-dihomo-linolenylglycerol (20:3)	0.893860318579802	metabolite-metabolite	0.893860318579802
caprylate (8:0)	1-dihomo-linolenylglycerol (20:3)	0.872398316878589	metabolite-metabolite	0.872398316878589
2-linoleoylglycerol (18:2)	1-dihomo-linolenylglycerol (20:3)	0.948069730253804	metabolite-metabolite	0.948069730253804
stearidonate (18:4n3)	1-dihomo-linolenylglycerol (20:3)	0.892226950532091	metabolite-metabolite	0.892226950532091
1-palmitoleoylglycerol (16:1)*	1-dihomo-linolenylglycerol (20:3)	0.946580085433653	metabolite-metabolite	0.946580085433653
1-linoleoylglycerol (18:2)	1-dihomo-linolenylglycerol (20:3)	0.91908189385965	metabolite-metabolite	0.91908189385965
3-methyl catechol sulfate (2)	4-vinylguaiacol sulfate	0.565303969331336	metabolite-metabolite	0.565303969331336
3-hydroxypyridine sulfate	4-vinylguaiacol sulfate	0.506646487128137	metabolite-metabolite	0.506646487128137
5-hydroxyindoleacetate	vanillactate	0.986038304409092	metabolite-metabolite	0.986038304409092
kynurenate	vanillactate	0.99377126862185	metabolite-metabolite	0.99377126862185
3-hydroxy-3-methylglutarate	vanillactate	0.966503712760924	metabolite-metabolite	0.966503712760924
quinolinate	vanillactate	0.939845147630101	metabolite-metabolite	0.939845147630101
myo-inositol	vanillactate	0.879632935863052	metabolite-metabolite	0.879632935863052
vanillylmandelate (VMA)	vanillactate	0.997916734668613	metabolite-metabolite	0.997916734668613
4-acetamidobutanoate	vanillactate	0.985172866189627	metabolite-metabolite	0.985172866189627
suberate (C8-DC)	vanillactate	0.995371516265509	metabolite-metabolite	0.995371516265509
pyroglutamylglutamine	vanillactate	0.967204804739757	metabolite-metabolite	0.967204804739757
3-hydroxysebacate	vanillactate	0.999213398307733	metabolite-metabolite	0.999213398307733
1-methyl-4-imidazoleacetate	vanillactate	0.982268134326446	metabolite-metabolite	0.982268134326446
N-acetyltryptophan	vanillactate	0.999203185426344	metabolite-metabolite	0.999203185426344
N-acetylhistidine	vanillactate	0.948419719770896	metabolite-metabolite	0.948419719770896
N1-methylinosine	vanillactate	0.980793494894443	metabolite-metabolite	0.980793494894443
N2,N2-dimethylguanosine	vanillactate	0.978925866666069	metabolite-metabolite	0.978925866666069
N6-carbamoylthreonyladenosine	vanillactate	0.977615636522891	metabolite-metabolite	0.977615636522891
phenylacetylglutamine	vanillactate	0.958840259868513	metabolite-metabolite	0.958840259868513
4-hydroxyhippurate	vanillactate	0.997930768589079	metabolite-metabolite	0.997930768589079
3-(3-amino-3-carboxypropyl)uridine*	vanillactate	0.948235365264481	metabolite-metabolite	0.948235365264481
tetradecanedioate (C14-DC)	vanillactate	0.991291180285301	metabolite-metabolite	0.991291180285301
hexadecanedioate (C16-DC)	vanillactate	0.985352563370681	metabolite-metabolite	0.985352563370681
N6-succinyladenosine	vanillactate	0.974997130435257	metabolite-metabolite	0.974997130435257
21-hydroxypregnenolone disulfate	vanillactate	0.943962604042224	metabolite-metabolite	0.943962604042224
3-methylglutaconate	vanillactate	0.992013609901105	metabolite-metabolite	0.992013609901105
hydantoin-5-propionate	vanillactate	0.930382602834335	metabolite-metabolite	0.930382602834335
11-ketoetiocholanolone glucuronide	vanillactate	0.981083663610042	metabolite-metabolite	0.981083663610042
octadecenedioylcarnitine (C18:1-DC)*	vanillactate	0.882038770142353	metabolite-metabolite	0.882038770142353
p-cresol glucuronide*	vanillactate	0.994925922433307	metabolite-metabolite	0.994925922433307
N-acetylkynurenine (2)	vanillactate	0.97419506558519	metabolite-metabolite	0.97419506558519
N-acetylglucosamine/N-acetylgalactosamine	vanillactate	0.980763350301453	metabolite-metabolite	0.980763350301453
adipoylcarnitine (C6-DC)	vanillactate	0.979585139786692	metabolite-metabolite	0.979585139786692
suberoylcarnitine (C8-DC)	vanillactate	0.973128593965254	metabolite-metabolite	0.973128593965254
phenylacetylglutamate	vanillactate	0.997874633577237	metabolite-metabolite	0.997874633577237
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	vanillactate	0.975909084780859	metabolite-metabolite	0.975909084780859
cortolone glucuronide (1)	vanillactate	0.995354895311008	metabolite-metabolite	0.995354895311008
dodecenedioate (C12:1-DC)*	vanillactate	0.994656877491774	metabolite-metabolite	0.994656877491774
hexadecenedioate (C16:1-DC)*	vanillactate	0.99030355651325	metabolite-metabolite	0.99030355651325
octadecenedioate (C18:1-DC)	vanillactate	0.981200022018237	metabolite-metabolite	0.981200022018237
pyroglutamylalanine*	vanillactate	0.991811897382633	metabolite-metabolite	0.991811897382633
glutamine conjugate of C7H12O2*	vanillactate	0.998932031513893	metabolite-metabolite	0.998932031513893
glutamine conjugate of C6H10O2 (1)*	vanillactate	0.998484717319509	metabolite-metabolite	0.998484717319509
2-hydroxysebacate	vanillactate	0.996880665789549	metabolite-metabolite	0.996880665789549
N-acetyl-isoputreanine	vanillactate	0.983676943200433	metabolite-metabolite	0.983676943200433
11beta-hydroxyandrosterone glucuronide	vanillactate	0.988497331285306	metabolite-metabolite	0.988497331285306
N2-acetyl,N6,N6-dimethyllysine	vanillactate	0.967797255121716	metabolite-metabolite	0.967797255121716
4-methylhexanoylglutamine	vanillactate	0.991144807485315	metabolite-metabolite	0.991144807485315
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	vanillactate	0.849731971454441	metabolite-metabolite	0.849731971454441
hydroxy-N6,N6,N6-trimethyllysine*	vanillactate	0.86612000135419	metabolite-metabolite	0.86612000135419
(S)-a-amino-omega-caprolactam	vanillactate	0.958890662335318	metabolite-metabolite	0.958890662335318
GlcNAc sulfate conjugate of C21H34O2 steroid**	vanillactate	0.983997908790035	metabolite-metabolite	0.983997908790035
tetrahydrocortisol glucuronide	vanillactate	0.988288422405625	metabolite-metabolite	0.988288422405625
N,N-dimethyl-pro-pro	vanillactate	0.939950323021956	metabolite-metabolite	0.939950323021956
5alpha-pregnan-3beta,20alpha-diol disulfate	pregnanolone/allopregnanolone sulfate	0.727126815265487	metabolite-metabolite	0.727126815265487
5alpha-pregnan-3beta,20beta-diol monosulfate (1)	pregnanolone/allopregnanolone sulfate	0.873120800560633	metabolite-metabolite	0.873120800560633
5alpha-pregnan-diol disulfate	pregnanolone/allopregnanolone sulfate	0.717522470184524	metabolite-metabolite	0.717522470184524
5alpha-pregnan-3beta-ol,20-one sulfate	pregnanolone/allopregnanolone sulfate	0.599412670026883	metabolite-metabolite	0.599412670026883
pregnanediol-3-glucuronide	pregnanolone/allopregnanolone sulfate	0.177847119516692	metabolite-metabolite	0.177847119516692
1,2,3-benzenetriol sulfate (2)	2-methoxyresorcinol sulfate	0.384502698766743	metabolite-metabolite	0.384502698766743
2-aminophenol sulfate	2-acetamidophenol sulfate	0.733307114486032	metabolite-metabolite	0.733307114486032
5-hydroxyindoleacetate	p-cresol glucuronide*	0.982013690323156	metabolite-metabolite	0.982013690323156
kynurenate	p-cresol glucuronide*	0.987294379154959	metabolite-metabolite	0.987294379154959
3-hydroxy-3-methylglutarate	p-cresol glucuronide*	0.960605012990778	metabolite-metabolite	0.960605012990778
myo-inositol	p-cresol glucuronide*	0.867577805591831	metabolite-metabolite	0.867577805591831
vanillylmandelate (VMA)	p-cresol glucuronide*	0.994186842820615	metabolite-metabolite	0.994186842820615
4-acetamidobutanoate	p-cresol glucuronide*	0.976601741400673	metabolite-metabolite	0.976601741400673
suberate (C8-DC)	p-cresol glucuronide*	0.988164310434751	metabolite-metabolite	0.988164310434751
pyroglutamylglutamine	p-cresol glucuronide*	0.958938521691451	metabolite-metabolite	0.958938521691451
3-hydroxysebacate	p-cresol glucuronide*	0.995180675390169	metabolite-metabolite	0.995180675390169
1-methyl-4-imidazoleacetate	p-cresol glucuronide*	0.979063666247828	metabolite-metabolite	0.979063666247828
N-acetyltryptophan	p-cresol glucuronide*	0.995050172471082	metabolite-metabolite	0.995050172471082
N-acetylhistidine	p-cresol glucuronide*	0.937660612544829	metabolite-metabolite	0.937660612544829
N1-methylinosine	p-cresol glucuronide*	0.969008783243546	metabolite-metabolite	0.969008783243546
N2,N2-dimethylguanosine	p-cresol glucuronide*	0.965172805463462	metabolite-metabolite	0.965172805463462
N6-carbamoylthreonyladenosine	p-cresol glucuronide*	0.965903286058198	metabolite-metabolite	0.965903286058198
phenylacetylglutamine	p-cresol glucuronide*	0.966904633471713	metabolite-metabolite	0.966904633471713
4-hydroxyhippurate	p-cresol glucuronide*	0.994835541355694	metabolite-metabolite	0.994835541355694
3-(3-amino-3-carboxypropyl)uridine*	p-cresol glucuronide*	0.938583915297751	metabolite-metabolite	0.938583915297751
tetradecanedioate (C14-DC)	p-cresol glucuronide*	0.986063717354854	metabolite-metabolite	0.986063717354854
hexadecanedioate (C16-DC)	p-cresol glucuronide*	0.979621536941306	metabolite-metabolite	0.979621536941306
N6-succinyladenosine	p-cresol glucuronide*	0.96299188357982	metabolite-metabolite	0.96299188357982
3-methylglutaconate	p-cresol glucuronide*	0.990761635015039	metabolite-metabolite	0.990761635015039
hydantoin-5-propionate	p-cresol glucuronide*	0.924748436389771	metabolite-metabolite	0.924748436389771
11-ketoetiocholanolone glucuronide	p-cresol glucuronide*	0.978300713708016	metabolite-metabolite	0.978300713708016
octadecenedioylcarnitine (C18:1-DC)*	p-cresol glucuronide*	0.861685231909537	metabolite-metabolite	0.861685231909537
vanillactate	p-cresol glucuronide*	0.994925922433307	metabolite-metabolite	0.994925922433307
N-acetylkynurenine (2)	p-cresol glucuronide*	0.966529608269253	metabolite-metabolite	0.966529608269253
N-acetylglucosamine/N-acetylgalactosamine	p-cresol glucuronide*	0.970788028108201	metabolite-metabolite	0.970788028108201
adipoylcarnitine (C6-DC)	p-cresol glucuronide*	0.968798991659495	metabolite-metabolite	0.968798991659495
suberoylcarnitine (C8-DC)	p-cresol glucuronide*	0.960857330343183	metabolite-metabolite	0.960857330343183
phenylacetylglutamate	p-cresol glucuronide*	0.995574970831863	metabolite-metabolite	0.995574970831863
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	p-cresol glucuronide*	0.969345560957626	metabolite-metabolite	0.969345560957626
cortolone glucuronide (1)	p-cresol glucuronide*	0.986219049562164	metabolite-metabolite	0.986219049562164
dodecenedioate (C12:1-DC)*	p-cresol glucuronide*	0.990138863293775	metabolite-metabolite	0.990138863293775
hexadecenedioate (C16:1-DC)*	p-cresol glucuronide*	0.982487748373269	metabolite-metabolite	0.982487748373269
octadecenedioate (C18:1-DC)	p-cresol glucuronide*	0.972991499531147	metabolite-metabolite	0.972991499531147
pyroglutamylalanine*	p-cresol glucuronide*	0.988839883769059	metabolite-metabolite	0.988839883769059
glutamine conjugate of C7H12O2*	p-cresol glucuronide*	0.994031761950688	metabolite-metabolite	0.994031761950688
glutamine conjugate of C6H10O2 (1)*	p-cresol glucuronide*	0.992734952058207	metabolite-metabolite	0.992734952058207
2-hydroxysebacate	p-cresol glucuronide*	0.993021093369397	metabolite-metabolite	0.993021093369397
N-acetyl-isoputreanine	p-cresol glucuronide*	0.97880602511799	metabolite-metabolite	0.97880602511799
11beta-hydroxyandrosterone glucuronide	p-cresol glucuronide*	0.982907796781581	metabolite-metabolite	0.982907796781581
N2-acetyl,N6,N6-dimethyllysine	p-cresol glucuronide*	0.965712571716226	metabolite-metabolite	0.965712571716226
4-methylhexanoylglutamine	p-cresol glucuronide*	0.981122458538444	metabolite-metabolite	0.981122458538444
2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*	p-cresol glucuronide*	0.82525596058149	metabolite-metabolite	0.82525596058149
(S)-a-amino-omega-caprolactam	p-cresol glucuronide*	0.953383171163908	metabolite-metabolite	0.953383171163908
decadienedioic acid (C10:2-DC)**	p-cresol glucuronide*	0.970682441351528	metabolite-metabolite	0.970682441351528
GlcNAc sulfate conjugate of C21H34O2 steroid**	p-cresol glucuronide*	0.974970147459136	metabolite-metabolite	0.974970147459136
tetrahydrocortisol glucuronide	p-cresol glucuronide*	0.980262331459144	metabolite-metabolite	0.980262331459144
N,N-dimethyl-pro-pro	p-cresol glucuronide*	0.936196757936475	metabolite-metabolite	0.936196757936475
3-indoxyl sulfate	6-hydroxyindole sulfate	0.984663721022108	metabolite-metabolite	0.984663721022108
phenylacetylglutamine	6-hydroxyindole sulfate	0.757322591793737	metabolite-metabolite	0.757322591793737
indolin-2-one	6-hydroxyindole sulfate	0.875865221502494	metabolite-metabolite	0.875865221502494
sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	sphingomyelin (d18:1/20:0, d16:1/22:0)*	0.732139576742205	metabolite-metabolite	0.732139576742205
sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*	sphingomyelin (d18:1/20:0, d16:1/22:0)*	0.620605022885138	metabolite-metabolite	0.620605022885138
sphingomyelin (d18:1/19:0, d19:1/18:0)*	sphingomyelin (d18:1/20:0, d16:1/22:0)*	0.493428746017369	metabolite-metabolite	0.493428746017369
sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*	sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*	0.782046573760111	metabolite-metabolite	0.782046573760111
lignoceroyl sphingomyelin (d18:1/24:0)	behenoyl sphingomyelin (d18:1/22:0)*	0.701864288951462	metabolite-metabolite	0.701864288951462
tricosanoyl sphingomyelin (d18:1/23:0)*	behenoyl sphingomyelin (d18:1/22:0)*	0.699684128475806	metabolite-metabolite	0.699684128475806
sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*	behenoyl sphingomyelin (d18:1/22:0)*	0.282422616327914	metabolite-metabolite	0.282422616327914
sphingomyelin (d18:1/14:0, d16:1/16:0)*	sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	0.321411804769511	metabolite-metabolite	0.321411804769511
sphingomyelin (d18:1/20:0, d16:1/22:0)*	sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	0.732139576742205	metabolite-metabolite	0.732139576742205
lignoceroyl sphingomyelin (d18:1/24:0)	sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	0.317517902746551	metabolite-metabolite	0.317517902746551
tricosanoyl sphingomyelin (d18:1/23:0)*	sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	0.368883716690546	metabolite-metabolite	0.368883716690546
sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*	sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	0.627739109782565	metabolite-metabolite	0.627739109782565
sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*	sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	0.675352737211917	metabolite-metabolite	0.675352737211917
sphingomyelin (d18:2/21:0, d16:2/23:0)*	sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	0.412873095887303	metabolite-metabolite	0.412873095887303
sphingomyelin (d17:2/16:0, d18:2/15:0)*	sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	0.471763803598584	metabolite-metabolite	0.471763803598584
sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*	sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*	0.782046573760111	metabolite-metabolite	0.782046573760111
behenoyl sphingomyelin (d18:1/22:0)*	lignoceroyl sphingomyelin (d18:1/24:0)	0.701864288951462	metabolite-metabolite	0.701864288951462
sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	lignoceroyl sphingomyelin (d18:1/24:0)	0.317517902746551	metabolite-metabolite	0.317517902746551
tricosanoyl sphingomyelin (d18:1/23:0)*	lignoceroyl sphingomyelin (d18:1/24:0)	0.803669306395837	metabolite-metabolite	0.803669306395837
sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*	lignoceroyl sphingomyelin (d18:1/24:0)	0.44519688153497	metabolite-metabolite	0.44519688153497
sphingomyelin (d18:1/14:0, d16:1/16:0)*	sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*	0.641333052878391	metabolite-metabolite	0.641333052878391
sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)	sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*	0.366414582364926	metabolite-metabolite	0.366414582364926
sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*	sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*	0.620262845062418	metabolite-metabolite	0.620262845062418
sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*	sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*	0.493628234735407	metabolite-metabolite	0.493628234735407
sphingomyelin (d18:1/19:0, d19:1/18:0)*	sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*	0.448066656574471	metabolite-metabolite	0.448066656574471
sphingomyelin (d18:2/21:0, d16:2/23:0)*	sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*	0.358539602872453	metabolite-metabolite	0.358539602872453
sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*	sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*	0.487518519518747	metabolite-metabolite	0.487518519518747
sphingomyelin (d17:2/16:0, d18:2/15:0)*	sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*	0.70191296653467	metabolite-metabolite	0.70191296653467
dopamine 3-O-sulfate	dopamine 4-sulfate	0.591551174419589	metabolite-metabolite	0.591551174419589
dopamine 4-sulfate	dopamine 3-O-sulfate	0.591551174419589	metabolite-metabolite	0.591551174419589
3-hydroxyoctanoate	3-hydroxyhexanoate	0.909526600284291	metabolite-metabolite	0.909526600284291
glutamine conjugate of C6H10O2 (2)*	3-hydroxyhexanoate	0.904755053982501	metabolite-metabolite	0.904755053982501
2-methoxyresorcinol sulfate	1,2,3-benzenetriol sulfate (2)	0.384502698766743	metabolite-metabolite	0.384502698766743
3-methoxycatechol sulfate (1)	1,2,3-benzenetriol sulfate (2)	0.691605225405963	metabolite-metabolite	0.691605225405963
1,2,3-benzenetriol sulfate (2)	3-methoxycatechol sulfate (1)	0.691605225405963	metabolite-metabolite	0.691605225405963
kynurenate	N-acetylkynurenine (2)	0.978733154597849	metabolite-metabolite	0.978733154597849
3-hydroxy-3-methylglutarate	N-acetylkynurenine (2)	0.937987904629978	metabolite-metabolite	0.937987904629978
vanillylmandelate (VMA)	N-acetylkynurenine (2)	0.970586289643552	metabolite-metabolite	0.970586289643552
4-acetamidobutanoate	N-acetylkynurenine (2)	0.976253766746841	metabolite-metabolite	0.976253766746841
suberate (C8-DC)	N-acetylkynurenine (2)	0.977408616081771	metabolite-metabolite	0.977408616081771
3-hydroxysebacate	N-acetylkynurenine (2)	0.970056952257193	metabolite-metabolite	0.970056952257193
N-acetyltryptophan	N-acetylkynurenine (2)	0.972998273379344	metabolite-metabolite	0.972998273379344
N-acetylhistidine	N-acetylkynurenine (2)	0.975642806664946	metabolite-metabolite	0.975642806664946
N1-methylinosine	N-acetylkynurenine (2)	0.970991254622983	metabolite-metabolite	0.970991254622983
N2,N2-dimethylguanosine	N-acetylkynurenine (2)	0.969315447055349	metabolite-metabolite	0.969315447055349
N6-carbamoylthreonyladenosine	N-acetylkynurenine (2)	0.977160322159382	metabolite-metabolite	0.977160322159382
4-hydroxyhippurate	N-acetylkynurenine (2)	0.966437545764724	metabolite-metabolite	0.966437545764724
hexadecanedioate (C16-DC)	N-acetylkynurenine (2)	0.953004193436863	metabolite-metabolite	0.953004193436863
N6-succinyladenosine	N-acetylkynurenine (2)	0.968917841921726	metabolite-metabolite	0.968917841921726
3-methylglutaconate	N-acetylkynurenine (2)	0.965037284862359	metabolite-metabolite	0.965037284862359
11-ketoetiocholanolone glucuronide	N-acetylkynurenine (2)	0.947041612419256	metabolite-metabolite	0.947041612419256
octadecenedioylcarnitine (C18:1-DC)*	N-acetylkynurenine (2)	0.910282001965989	metabolite-metabolite	0.910282001965989
vanillactate	N-acetylkynurenine (2)	0.97419506558519	metabolite-metabolite	0.97419506558519
p-cresol glucuronide*	N-acetylkynurenine (2)	0.966529608269253	metabolite-metabolite	0.966529608269253
N-acetylglucosamine/N-acetylgalactosamine	N-acetylkynurenine (2)	0.962220859507098	metabolite-metabolite	0.962220859507098
adipoylcarnitine (C6-DC)	N-acetylkynurenine (2)	0.971578630030156	metabolite-metabolite	0.971578630030156
suberoylcarnitine (C8-DC)	N-acetylkynurenine (2)	0.973061794812412	metabolite-metabolite	0.973061794812412
phenylacetylglutamate	N-acetylkynurenine (2)	0.969212929145406	metabolite-metabolite	0.969212929145406
cortolone glucuronide (1)	N-acetylkynurenine (2)	0.973303416517171	metabolite-metabolite	0.973303416517171
hexadecenedioate (C16:1-DC)*	N-acetylkynurenine (2)	0.96468581093013	metabolite-metabolite	0.96468581093013
octadecenedioate (C18:1-DC)	N-acetylkynurenine (2)	0.951804051461659	metabolite-metabolite	0.951804051461659
glutamine conjugate of C7H12O2*	N-acetylkynurenine (2)	0.968954593352378	metabolite-metabolite	0.968954593352378
glutamine conjugate of C6H10O2 (1)*	N-acetylkynurenine (2)	0.9715651078375	metabolite-metabolite	0.9715651078375
2-hydroxysebacate	N-acetylkynurenine (2)	0.97025784188089	metabolite-metabolite	0.97025784188089
N-acetyl-isoputreanine	N-acetylkynurenine (2)	0.971984460359045	metabolite-metabolite	0.971984460359045
11beta-hydroxyandrosterone glucuronide	N-acetylkynurenine (2)	0.954115369859055	metabolite-metabolite	0.954115369859055
N2-acetyl,N6,N6-dimethyllysine	N-acetylkynurenine (2)	0.96768901304705	metabolite-metabolite	0.96768901304705
4-methylhexanoylglutamine	N-acetylkynurenine (2)	0.969697513001374	metabolite-metabolite	0.969697513001374
GlcNAc sulfate conjugate of C21H34O2 steroid**	N-acetylkynurenine (2)	0.959999642461609	metabolite-metabolite	0.959999642461609
tetrahydrocortisol glucuronide	N-acetylkynurenine (2)	0.962601527164236	metabolite-metabolite	0.962601527164236
S-adenosylhomocysteine (SAH)	C-glycosyltryptophan	0.847261060803051	metabolite-metabolite	0.847261060803051
myo-inositol	C-glycosyltryptophan	0.865443337097693	metabolite-metabolite	0.865443337097693
orotate	C-glycosyltryptophan	0.705415103013696	metabolite-metabolite	0.705415103013696
pseudouridine	C-glycosyltryptophan	0.949821274978158	metabolite-metabolite	0.949821274978158
N-acetylalanine	C-glycosyltryptophan	0.769111505153655	metabolite-metabolite	0.769111505153655
4-acetamidobutanoate	C-glycosyltryptophan	0.941329781618391	metabolite-metabolite	0.941329781618391
3-aminoisobutyrate	C-glycosyltryptophan	0.433463774772723	metabolite-metabolite	0.433463774772723
xanthosine	C-glycosyltryptophan	0.807795895255296	metabolite-metabolite	0.807795895255296
ribonate	C-glycosyltryptophan	0.81465819707652	metabolite-metabolite	0.81465819707652
1-methyl-4-imidazoleacetate	C-glycosyltryptophan	0.915731419140675	metabolite-metabolite	0.915731419140675
N-acetylthreonine	C-glycosyltryptophan	0.904373827383914	metabolite-metabolite	0.904373827383914
erythronate*	C-glycosyltryptophan	0.956527629909927	metabolite-metabolite	0.956527629909927
N2,N2-dimethylguanosine	C-glycosyltryptophan	0.953849766037097	metabolite-metabolite	0.953849766037097
N6-carbamoylthreonyladenosine	C-glycosyltryptophan	0.961145871263831	metabolite-metabolite	0.961145871263831
orotidine	C-glycosyltryptophan	0.196837816973167	metabolite-metabolite	0.196837816973167
phenylacetylglutamine	C-glycosyltryptophan	0.888451302388921	metabolite-metabolite	0.888451302388921
5,6-dihydrouridine	C-glycosyltryptophan	0.869219790054714	metabolite-metabolite	0.869219790054714
3-(3-amino-3-carboxypropyl)uridine*	C-glycosyltryptophan	0.961362730692599	metabolite-metabolite	0.961362730692599
gulonate*	C-glycosyltryptophan	0.834340033132048	metabolite-metabolite	0.834340033132048
1-ribosyl-imidazoleacetate*	C-glycosyltryptophan	0.964499837708444	metabolite-metabolite	0.964499837708444
mannitol/sorbitol	C-glycosyltryptophan	0.149699955018642	metabolite-metabolite	0.149699955018642
alpha-ketoglutaramate*	C-glycosyltryptophan	0.93212310035577	metabolite-metabolite	0.93212310035577
5-(galactosylhydroxy)-L-lysine	C-glycosyltryptophan	0.94294876314792	metabolite-metabolite	0.94294876314792
acisoga	C-glycosyltryptophan	0.488241324710666	metabolite-metabolite	0.488241324710666
O-sulfo-L-tyrosine	C-glycosyltryptophan	0.967002557921394	metabolite-metabolite	0.967002557921394
3-methylglutarylcarnitine (2)	C-glycosyltryptophan	0.92920401014222	metabolite-metabolite	0.92920401014222
arabonate/xylonate	C-glycosyltryptophan	0.946026476677645	metabolite-metabolite	0.946026476677645
arabitol/xylitol	C-glycosyltryptophan	0.760196185652092	metabolite-metabolite	0.760196185652092
methylsuccinoylcarnitine	C-glycosyltryptophan	0.939086460306962	metabolite-metabolite	0.939086460306962
