GeneID1	GeneID2	PCC_severe	feature_type	PCC_severe_abs
TXN	TIMP1	0.24709750916512	protein-protein	0.24709750916512
SHBG	ORM2	-0.114400573243723	protein-protein	0.114400573243723
SOD3	PTGDS	0.151899737487302	protein-protein	0.151899737487302
TXN	TIMP1	0.24709750916512	protein-protein	0.24709750916512
SHBG	PRSS2	0.152311286990519	protein-protein	0.152311286990519
LCN2	RNASE1	0.599447293490474	protein-protein	0.599447293490474
PNP	IGFBP3	-0.369214328348561	protein-protein	0.369214328348561
ICAM1	S100A8	0.455460069118524	protein-protein	0.455460069118524
TIMP1	MSN	0.126358867098288	protein-protein	0.126358867098288
S100A8	LCN2	0.506224409759094	protein-protein	0.506224409759094
HSP90AA1	TXN	0.317102588602021	protein-protein	0.317102588602021
PTGDS	PLEK	-0.142677519067962	protein-protein	0.142677519067962
CFP	LPA	-0.139508145071753	protein-protein	0.139508145071753
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
ORM1	ORM2	0.765501600744679	protein-protein	0.765501600744679
IGFBP3	CFP	0.225990693623321	protein-protein	0.225990693623321
SOD3	RNASE1	0.21683675565468	protein-protein	0.21683675565468
SOD3	PTGDS	0.151899737487302	protein-protein	0.151899737487302
TIMP1	MCAM	0.230799101798033	protein-protein	0.230799101798033
TIMP1	LCN2	0.369091006059955	protein-protein	0.369091006059955
MGP	SOD3	-0.118433920603601	protein-protein	0.118433920603601
HSP90AA1	HSPD1	0.310187749014182	protein-protein	0.310187749014182
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
ORM1	ORM2	0.765501600744679	protein-protein	0.765501600744679
TIMP1	IGFBP3	-0.183343624009073	protein-protein	0.183343624009073
HSP90AA1	HSPD1	0.310187749014182	protein-protein	0.310187749014182
RNASE1	MCAM	0.13609681303875	protein-protein	0.13609681303875
LCN2	S100A9	0.434028731716798	protein-protein	0.434028731716798
SOD3	MASP1	0.166472334564366	protein-protein	0.166472334564366
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
S100A8	LCN2	0.506224409759094	protein-protein	0.506224409759094
ICAM1	S100A9	0.482459888150092	protein-protein	0.482459888150092
ICAM1	S100A8	0.455460069118524	protein-protein	0.455460069118524
S100A9	ORM1	0.124025459954649	protein-protein	0.124025459954649
CFP	S100A9	-0.336514899074315	protein-protein	0.336514899074315
MSN	IGFBP3	-0.167435280572093	protein-protein	0.167435280572093
SOD3	LCN2	0.219521830428131	protein-protein	0.219521830428131
TIMP1	IGFBP3	-0.183343624009073	protein-protein	0.183343624009073
PNP	LCN2	-0.202049610928758	protein-protein	0.202049610928758
HSP90AA1	HSPD1	0.310187749014182	protein-protein	0.310187749014182
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
ICAM1	S100A9	0.482459888150092	protein-protein	0.482459888150092
CFP	PLEK	-0.119894322154042	protein-protein	0.119894322154042
TIMP1	SOD3	0.163617980774675	protein-protein	0.163617980774675
PNP	LCN2	-0.202049610928758	protein-protein	0.202049610928758
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
ORM1	ORM2	0.765501600744679	protein-protein	0.765501600744679
CFP	PLEK	-0.119894322154042	protein-protein	0.119894322154042
SOD3	MCAM	0.3236129374592	protein-protein	0.3236129374592
MGP	SOD3	-0.118433920603601	protein-protein	0.118433920603601
PNP	IDH1	0.196554770165556	protein-protein	0.196554770165556
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
ICAM1	TIMP1	0.279477224216018	protein-protein	0.279477224216018
SHBG	ORM2	-0.114400573243723	protein-protein	0.114400573243723
IGFBP3	MASP1	-0.1281141685235	protein-protein	0.1281141685235
PNP	SHBG	-0.16012670901253	protein-protein	0.16012670901253
ORM1	ORM2	0.765501600744679	protein-protein	0.765501600744679
MASP1	ORM1	0.309768884331535	protein-protein	0.309768884331535
SHBG	ORM2	-0.114400573243723	protein-protein	0.114400573243723
SHBG	ORM1	-0.110856238569879	protein-protein	0.110856238569879
PNP	PLEK	0.610950609694208	protein-protein	0.610950609694208
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
ICAM1	MSN	0.406874611541759	protein-protein	0.406874611541759
MSN	IDH1	0.208373837487067	protein-protein	0.208373837487067
LCN2	RNASE1	0.599447293490474	protein-protein	0.599447293490474
TXN	MASP1	0.110355780051483	protein-protein	0.110355780051483
HSP90AA1	P4HB	0.487134964941276	protein-protein	0.487134964941276
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
ICAM1	MSN	0.406874611541759	protein-protein	0.406874611541759
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
ORM1	ORM2	0.765501600744679	protein-protein	0.765501600744679
HSP90AA1	HSPD1	0.310187749014182	protein-protein	0.310187749014182
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
ICAM1	MSN	0.406874611541759	protein-protein	0.406874611541759
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
TXN	P4HB	0.418434709356339	protein-protein	0.418434709356339
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
MSN	P4HB	0.597675096779314	protein-protein	0.597675096779314
TXN	P4HB	0.418434709356339	protein-protein	0.418434709356339
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
ORM1	ORM2	0.765501600744679	protein-protein	0.765501600744679
PTGDS	ORM2	0.124547992712432	protein-protein	0.124547992712432
PRSS2	MASP1	-0.125736983825855	protein-protein	0.125736983825855
LCN2	ORM2	0.125845557391307	protein-protein	0.125845557391307
LCN2	PTGDS	0.65148764159095	protein-protein	0.65148764159095
TXN	P4HB	0.418434709356339	protein-protein	0.418434709356339
S100A8	S100A9	0.898704897835259	protein-protein	0.898704897835259
TNNI3	CD8A	-0.319297084805448	protein-protein	0.319297084805448
IL6	IL1A	0.217743793213407	protein-protein	0.217743793213407
TNF	IL6	0.618296346442602	protein-protein	0.618296346442602
CCL4	IL1A	0.187283750686291	protein-protein	0.187283750686291
CCL4	CXCL8	0.173798882169627	protein-protein	0.173798882169627
CCL4	IL6	0.319913578139253	protein-protein	0.319913578139253
CCL4	TNF	0.606106788999185	protein-protein	0.606106788999185
CXCL8	TNNI3	0.217681205504154	protein-protein	0.217681205504154
IL6	CXCL8	0.503017331426977	protein-protein	0.503017331426977
TNF	IL6	0.618296346442602	protein-protein	0.618296346442602
IL10RA	CXCL8	0.311668471358477	protein-protein	0.311668471358477
CCL4	CXCL8	0.173798882169627	protein-protein	0.173798882169627
CCL4	IL6	0.319913578139253	protein-protein	0.319913578139253
CCL4	TNF	0.606106788999185	protein-protein	0.606106788999185
CXCL8	IFNG	0.309332865002667	protein-protein	0.309332865002667
IL6	IL1A	0.217743793213407	protein-protein	0.217743793213407
IL6	CXCL8	0.503017331426977	protein-protein	0.503017331426977
TNF	CXCL8	0.370729242640583	protein-protein	0.370729242640583
TNF	IL6	0.618296346442602	protein-protein	0.618296346442602
CCL4	IL1A	0.187283750686291	protein-protein	0.187283750686291
CCL4	CXCL8	0.173798882169627	protein-protein	0.173798882169627
CCL4	IL6	0.319913578139253	protein-protein	0.319913578139253
CCL4	TNF	0.606106788999185	protein-protein	0.606106788999185
CXCL8	TNNI3	0.217681205504154	protein-protein	0.217681205504154
CCL4	CXCL8	0.173798882169627	protein-protein	0.173798882169627
CCL4	IL6	0.319913578139253	protein-protein	0.319913578139253
IL6	CXCL8	0.503017331426977	protein-protein	0.503017331426977
CD4	IFNG	0.150039517663915	protein-protein	0.150039517663915
CD4	CD8A	-0.26446638113178	protein-protein	0.26446638113178
IL10RA	CD4	0.383808158021719	protein-protein	0.383808158021719
IL6	IFNG	0.515589668196192	protein-protein	0.515589668196192
IL6	CXCL8	0.503017331426977	protein-protein	0.503017331426977
TNF	IFNG	0.342947284501431	protein-protein	0.342947284501431
CCL4	IFNG	0.102834082173519	protein-protein	0.102834082173519
CCL4	IL6	0.319913578139253	protein-protein	0.319913578139253
CCL4	TNF	0.606106788999185	protein-protein	0.606106788999185
CD4	CD8A	-0.26446638113178	protein-protein	0.26446638113178
IL6	CXCL8	0.503017331426977	protein-protein	0.503017331426977
IL10RA	CD8A	-0.125051008876408	protein-protein	0.125051008876408
IL10RA	CD4	0.383808158021719	protein-protein	0.383808158021719
CCL4	CD4	0.235080071686731	protein-protein	0.235080071686731
CXCL8	CD4	0.471920930165665	protein-protein	0.471920930165665
IL6	CXCL8	0.503017331426977	protein-protein	0.503017331426977
IL10RA	CD8A	-0.125051008876408	protein-protein	0.125051008876408
IL10RA	CXCL8	0.311668471358477	protein-protein	0.311668471358477
CCL4	IL10RA	0.291691898458491	protein-protein	0.291691898458491
IL6	CXCL8	0.503017331426977	protein-protein	0.503017331426977
TNF	IFNG	0.342947284501431	protein-protein	0.342947284501431
IL10RA	CD4	0.383808158021719	protein-protein	0.383808158021719
CCL4	IL10RA	0.291691898458491	protein-protein	0.291691898458491
IL6	CXCL8	0.503017331426977	protein-protein	0.503017331426977
TNF	CXCL8	0.370729242640583	protein-protein	0.370729242640583
IL6	IL10	0.419046228656808	protein-protein	0.419046228656808
CCL4	TNF	0.606106788999185	protein-protein	0.606106788999185
CD8A	IFNG	0.152978579444195	protein-protein	0.152978579444195
CD4	CD8A	-0.26446638113178	protein-protein	0.26446638113178
TNF	IL10	0.322865003477072	protein-protein	0.322865003477072
IL10RA	CD8A	-0.125051008876408	protein-protein	0.125051008876408
CCL4	IFNG	0.102834082173519	protein-protein	0.102834082173519
CD8A	IFNG	0.152978579444195	protein-protein	0.152978579444195
TNNI3	AMBP	0.173226341889361	protein-protein	0.173226341889361
TNF	IL10	0.322865003477072	protein-protein	0.322865003477072
CCL4	IL10RA	0.291691898458491	protein-protein	0.291691898458491
CCL4	IL1A	0.187283750686291	protein-protein	0.187283750686291
CCL4	IL6	0.319913578139253	protein-protein	0.319913578139253
TNF	IL10	0.322865003477072	protein-protein	0.322865003477072
IFNG	IL10	0.628703748608524	protein-protein	0.628703748608524
CD4	IFNG	0.150039517663915	protein-protein	0.150039517663915
CXCL8	IFNG	0.309332865002667	protein-protein	0.309332865002667
CXCL8	CD4	0.471920930165665	protein-protein	0.471920930165665
IL6	CXCL8	0.503017331426977	protein-protein	0.503017331426977
IL10RA	IL10	0.383402166067343	protein-protein	0.383402166067343
IL10RA	IFNG	0.18643806375059	protein-protein	0.18643806375059
IL10RA	CD4	0.383808158021719	protein-protein	0.383808158021719
CD4	CD8A	-0.26446638113178	protein-protein	0.26446638113178
CD8A	IFNG	0.152978579444195	protein-protein	0.152978579444195
CD8A	CALR	-0.322910000920216	protein-protein	0.322910000920216
IL10RA	IL10	0.383402166067343	protein-protein	0.383402166067343
IL10RA	IL10	0.383402166067343	protein-protein	0.383402166067343
CD8A	CALR	-0.322910000920216	protein-protein	0.322910000920216
IL10RA	IL10	0.383402166067343	protein-protein	0.383402166067343
IL10RA	IL10	0.383402166067343	protein-protein	0.383402166067343
CD4	CD8A	-0.26446638113178	protein-protein	0.26446638113178
CD4	CD8A	-0.26446638113178	protein-protein	0.26446638113178
IL6	CXCL8	0.503017331426977	protein-protein	0.503017331426977
TNF	IFNG	0.342947284501431	protein-protein	0.342947284501431
EPO	IL2	0.361041360571951	protein-protein	0.361041360571951
EPO	IL10	0.310981471129573	protein-protein	0.310981471129573
IFNG	IL2	0.203401565240507	protein-protein	0.203401565240507
IFNG	IL10	0.628703748608524	protein-protein	0.628703748608524
IFNG	EPO	0.121196755632562	protein-protein	0.121196755632562
IL6	IL2	-0.114294728868279	protein-protein	0.114294728868279
IL6	IL10	0.419046228656808	protein-protein	0.419046228656808
IL6	IFNG	0.515589668196192	protein-protein	0.515589668196192
CCL4	CXCL8	0.173798882169627	protein-protein	0.173798882169627
CCL2	CCL3	0.663853019100002	protein-protein	0.663853019100002
NFKB1	CCL2	-0.281940312816589	protein-protein	0.281940312816589
CCL4	CCL3	0.739441171398229	protein-protein	0.739441171398229
CCL4	CCL2	0.374711430004281	protein-protein	0.374711430004281
CCL2	IL1RN	0.54667044720289	protein-protein	0.54667044720289
CTSL	CCL2	0.50902254861943	protein-protein	0.50902254861943
CCL4	CCL3	0.739441171398229	protein-protein	0.739441171398229
CCL4	CCL2	0.374711430004281	protein-protein	0.374711430004281
IL6	CCL4	0.319913578139253	protein-protein	0.319913578139253
NPPB	IL17A	0.312725909368288	protein-protein	0.312725909368288
CCL4	CCL2	0.374711430004281	protein-protein	0.374711430004281
IL6	CCL2	0.695499041193814	protein-protein	0.695499041193814
IL18	CXCL10	0.338001395227613	protein-protein	0.338001395227613
CTSL	IL1RN	0.403321607180863	protein-protein	0.403321607180863
CCL4	CCL3	0.739441171398229	protein-protein	0.739441171398229
IL6	IL1RN	0.475861481585041	protein-protein	0.475861481585041
IL6	CTSL	0.198822338042932	protein-protein	0.198822338042932
CXCL10	LAMP3	0.223726819035319	protein-protein	0.223726819035319
IL18	IL1RN	0.203942848285674	protein-protein	0.203942848285674
IL18	CCL2	0.215063919262625	protein-protein	0.215063919262625
NFKB1	CCL2	-0.281940312816589	protein-protein	0.281940312816589
IL6	CCL2	0.695499041193814	protein-protein	0.695499041193814
CXCL10	LAMP3	0.223726819035319	protein-protein	0.223726819035319
CCL4	CCL3	0.739441171398229	protein-protein	0.739441171398229
IL1RN	CCL3	0.472384430373198	protein-protein	0.472384430373198
NFKB1	CXCL10	-0.185788073884391	protein-protein	0.185788073884391
CCL4	CCL3	0.739441171398229	protein-protein	0.739441171398229
CCL4	IL1RN	0.299199376886414	protein-protein	0.299199376886414
IL6	CCL3	0.558516597217004	protein-protein	0.558516597217004
IL6	IL1RN	0.475861481585041	protein-protein	0.475861481585041
IL6	CCL4	0.319913578139253	protein-protein	0.319913578139253
NPPB	CALCA	0.359598733904834	protein-protein	0.359598733904834
CXCL10	CCL3	0.41578382525592	protein-protein	0.41578382525592
IL1RN	NPPB	0.292934915000829	protein-protein	0.292934915000829
CTSL	IL18	0.348560412366116	protein-protein	0.348560412366116
CCL4	CCL3	0.739441171398229	protein-protein	0.739441171398229
CCL4	CXCL10	0.129615014096917	protein-protein	0.129615014096917
CCL4	CCL3	0.739441171398229	protein-protein	0.739441171398229
IL6	CCL2	0.695499041193814	protein-protein	0.695499041193814
CCL2	CCL3	0.663853019100002	protein-protein	0.663853019100002
CCL4	CCL3	0.739441171398229	protein-protein	0.739441171398229
CCL4	CCL2	0.374711430004281	protein-protein	0.374711430004281
IL6	CCL3	0.558516597217004	protein-protein	0.558516597217004
IL6	CCL2	0.695499041193814	protein-protein	0.695499041193814
IL6	CCL4	0.319913578139253	protein-protein	0.319913578139253
IL1RN	CCL3	0.472384430373198	protein-protein	0.472384430373198
CCL2	IL1RN	0.54667044720289	protein-protein	0.54667044720289
CTSL	CCL3	0.444300009903611	protein-protein	0.444300009903611
CTSL	IL1RN	0.403321607180863	protein-protein	0.403321607180863
CTSL	CCL2	0.50902254861943	protein-protein	0.50902254861943
CCL4	CCL3	0.739441171398229	protein-protein	0.739441171398229
CCL4	IL1RN	0.299199376886414	protein-protein	0.299199376886414
CCL4	CCL2	0.374711430004281	protein-protein	0.374711430004281
CCL4	CTSL	0.206948061371017	protein-protein	0.206948061371017
IL6	CCL3	0.558516597217004	protein-protein	0.558516597217004
IL6	CCL4	0.319913578139253	protein-protein	0.319913578139253
PDCD1	CCL3	0.423830488416837	protein-protein	0.423830488416837
CCL4	CCL3	0.739441171398229	protein-protein	0.739441171398229
CCL4	PDCD1	0.231357539882113	protein-protein	0.231357539882113
CXCL10	CCL3	0.41578382525592	protein-protein	0.41578382525592
IL1RN	CCL3	0.472384430373198	protein-protein	0.472384430373198
CTSL	IL1RN	0.403321607180863	protein-protein	0.403321607180863
NFKB1	IL1RN	-0.182565457232104	protein-protein	0.182565457232104
CCL4	CCL3	0.739441171398229	protein-protein	0.739441171398229
CCL4	CXCL10	0.129615014096917	protein-protein	0.129615014096917
CCL4	IL1RN	0.299199376886414	protein-protein	0.299199376886414
IL6	CCL3	0.558516597217004	protein-protein	0.558516597217004
IL6	CXCL10	0.493527115500896	protein-protein	0.493527115500896
IL6	IL1RN	0.475861481585041	protein-protein	0.475861481585041
IL6	CCL4	0.319913578139253	protein-protein	0.319913578139253
CCL4	CCL2	0.374711430004281	protein-protein	0.374711430004281
CCL4	NFKB1	-0.140842200342756	protein-protein	0.140842200342756
IL6	IL17A	0.293446365857911	protein-protein	0.293446365857911
IL6	CCL2	0.695499041193814	protein-protein	0.695499041193814
CCL2	CCL3	0.663853019100002	protein-protein	0.663853019100002
CCL4	CCL3	0.739441171398229	protein-protein	0.739441171398229
CXCL10	LAMP3	0.223726819035319	protein-protein	0.223726819035319
CCL4	IL1RN	0.299199376886414	protein-protein	0.299199376886414
IL6	CCL2	0.695499041193814	protein-protein	0.695499041193814
IL6	CCL4	0.319913578139253	protein-protein	0.319913578139253
IL6	CCL2	0.695499041193814	protein-protein	0.695499041193814
IL7	IL1RN	-0.302630154052778	protein-protein	0.302630154052778
CTSL	IL18	0.348560412366116	protein-protein	0.348560412366116
IL6	LAMP3	0.323586464972569	protein-protein	0.323586464972569
IL6	CCL2	0.695499041193814	protein-protein	0.695499041193814
IL7	IL1RN	-0.302630154052778	protein-protein	0.302630154052778
NFKB1	CCL3	-0.182458199058124	protein-protein	0.182458199058124
NFKB1	IL1RN	-0.182565457232104	protein-protein	0.182565457232104
NFKB1	VEGFA	0.496088282573822	protein-protein	0.496088282573822
NFKB1	ABCB1	0.182982887975823	protein-protein	0.182982887975823
NFKB1	CCL2	-0.281940312816589	protein-protein	0.281940312816589
NFKB1	IL18	-0.221826268944245	protein-protein	0.221826268944245
ERBB2	VEGFA	0.526168051927261	protein-protein	0.526168051927261
CCL4	NFKB1	-0.140842200342756	protein-protein	0.140842200342756
IL6	NFKB1	-0.450721357475789	protein-protein	0.450721357475789
IL18	IL13	0.125903279953731	protein-protein	0.125903279953731
NFKB1	IL18	-0.221826268944245	protein-protein	0.221826268944245
IL6	IL17A	0.293446365857911	protein-protein	0.293446365857911
IL6	NFKB1	-0.450721357475789	protein-protein	0.450721357475789
NFKB1	IL18	-0.221826268944245	protein-protein	0.221826268944245
IL6	NFKB1	-0.450721357475789	protein-protein	0.450721357475789
NFKB1	IL18	-0.221826268944245	protein-protein	0.221826268944245
IL6	NFKB1	-0.450721357475789	protein-protein	0.450721357475789
CCL4	CCL3	0.739441171398229	protein-protein	0.739441171398229
CCL2	CCL3	0.663853019100002	protein-protein	0.663853019100002
CCL4	CCL3	0.739441171398229	protein-protein	0.739441171398229
IL6	CCL2	0.695499041193814	protein-protein	0.695499041193814
IL6	NFKB1	-0.450721357475789	protein-protein	0.450721357475789
CXCL10	CCL3	0.41578382525592	protein-protein	0.41578382525592
VEGFA	IL17A	0.327625310092333	protein-protein	0.327625310092333
CCL2	CCL3	0.663853019100002	protein-protein	0.663853019100002
CCL2	CXCL10	0.653637346105379	protein-protein	0.653637346105379
IL18	IL1RN	0.203942848285674	protein-protein	0.203942848285674
CCL4	CCL3	0.739441171398229	protein-protein	0.739441171398229
CCL4	CXCL10	0.129615014096917	protein-protein	0.129615014096917
CCL4	CCL2	0.374711430004281	protein-protein	0.374711430004281
IL6	IL13	-0.173430158564913	protein-protein	0.173430158564913
PRKAB1	CD2AP	0.798482969353894	protein-protein	0.798482969353894
APEX1	PARP1	0.649998830698491	protein-protein	0.649998830698491
CD40LG	CD274	0.635701084246419	protein-protein	0.635701084246419
IRF9	DDX58	0.848123441181508	protein-protein	0.848123441181508
AKT1	ANGPT1	0.690153361779852	protein-protein	0.690153361779852
IRF9	CD274	0.64474867965603	protein-protein	0.64474867965603
IRF9	CSF1	0.359136691867906	protein-protein	0.359136691867906
IRF9	DDX58	0.848123441181508	protein-protein	0.848123441181508
APEX1	PRKAB1	0.633803328117287	protein-protein	0.633803328117287
LEP	NECTIN1	-0.146567473629602	protein-protein	0.146567473629602
IRF9	CD2AP	0.776286976808532	protein-protein	0.776286976808532
AKT1	APEX1	0.72341296743672	protein-protein	0.72341296743672
AKT1	ANGPT1	0.690153361779852	protein-protein	0.690153361779852
AKT1	APEX1	0.72341296743672	protein-protein	0.72341296743672
IRF9	DDX58	0.848123441181508	protein-protein	0.848123441181508
CD244	CD40LG	0.623698767237587	protein-protein	0.623698767237587
APEX1	PARP1	0.649998830698491	protein-protein	0.649998830698491
IRF9	AKT1	0.575529075509015	protein-protein	0.575529075509015
AKT1	PRKAB1	0.767933252834634	protein-protein	0.767933252834634
IRF9	CSF1	0.359136691867906	protein-protein	0.359136691867906
ANGPT1	CSF1	0.429250472590692	protein-protein	0.429250472590692
ANGPT1	CD274	0.661382360370191	protein-protein	0.661382360370191
PRKAB1	CD2AP	0.798482969353894	protein-protein	0.798482969353894
APEX1	PARP1	0.649998830698491	protein-protein	0.649998830698491
IRF9	CD40LG	0.729619112212845	protein-protein	0.729619112212845
APEX1	PARP1	0.649998830698491	protein-protein	0.649998830698491
CD2AP	ANGPT1	0.856455725078595	protein-protein	0.856455725078595
PRKAB1	NECTIN1	0.619742197040558	protein-protein	0.619742197040558
JUN	CD2AP	-0.23693884685413	protein-protein	0.23693884685413
JUN	PRKAB1	-0.111035775171823	protein-protein	0.111035775171823
JUN	HMOX1	0.157604705457168	protein-protein	0.157604705457168
APP	CD274	-0.31669027160289	protein-protein	0.31669027160289
APP	ANGPT1	-0.279065741832067	protein-protein	0.279065741832067
APP	CD2AP	-0.178589467441504	protein-protein	0.178589467441504
APP	DDX58	-0.227992410838561	protein-protein	0.227992410838561
JUN	CD40LG	-0.238194703278292	protein-protein	0.238194703278292
AKT1	CD40LG	0.698625321613812	protein-protein	0.698625321613812
APP	AGER	-0.384238796934267	protein-protein	0.384238796934267
APP	PRKAB1	-0.211544610082978	protein-protein	0.211544610082978
APP	AKT1	0.136007701478827	protein-protein	0.136007701478827
APP	AGER	-0.384238796934267	protein-protein	0.384238796934267
APP	AGER	-0.384238796934267	protein-protein	0.384238796934267
PARP1	PRKAB1	0.127249230654069	protein-protein	0.127249230654069
PARP1	JUN	0.370522880742112	protein-protein	0.370522880742112
AKT1	CD2AP	0.749533776019977	protein-protein	0.749533776019977
APP	AGER	-0.384238796934267	protein-protein	0.384238796934267
APP	PRKAB1	-0.211544610082978	protein-protein	0.211544610082978
APP	AKT1	0.136007701478827	protein-protein	0.136007701478827
PARP1	JUN	0.370522880742112	protein-protein	0.370522880742112
AKT1	CD2AP	0.749533776019977	protein-protein	0.749533776019977
APP	AGER	-0.384238796934267	protein-protein	0.384238796934267
JUN	CSF1	0.167866507446559	protein-protein	0.167866507446559
NECTIN1	CD274	0.744064590827097	protein-protein	0.744064590827097
AGER	NECTIN1	0.158259286706284	protein-protein	0.158259286706284
S100A12	CCL20	0.372094545375524	protein-protein	0.372094545375524
CXCL10	CXCL9	0.592103521277413	protein-protein	0.592103521277413
IRF9	TRIM21	0.720891771819024	protein-protein	0.720891771819024
IRF9	CXCL10	0.130694893708276	protein-protein	0.130694893708276
CCL2	THBD	0.108679741406612	protein-protein	0.108679741406612
CCL11	IL33	0.540867657985583	protein-protein	0.540867657985583
CXCL1	CCL8	0.207181935460666	protein-protein	0.207181935460666
CXCL10	CCL4	0.129615014096917	protein-protein	0.129615014096917
CXCL10	CXCL9	0.592103521277413	protein-protein	0.592103521277413
IRF9	TRIM21	0.720891771819024	protein-protein	0.720891771819024
CCL2	CCL8	0.561560369543642	protein-protein	0.561560369543642
TRIM21	CCL8	0.408860741457401	protein-protein	0.408860741457401
CCL11	CCL4	0.426559840171015	protein-protein	0.426559840171015
CXCL9	CCL8	0.103720413242054	protein-protein	0.103720413242054
CXCL9	CCL4	0.240214337935673	protein-protein	0.240214337935673
IRF9	TRIM21	0.720891771819024	protein-protein	0.720891771819024
CXCL11	CCL8	0.187679909862849	protein-protein	0.187679909862849
CCL2	CCL8	0.561560369543642	protein-protein	0.561560369543642
CXCL9	TRIM21	-0.147482342913238	protein-protein	0.147482342913238
CXCL9	CCL4	0.240214337935673	protein-protein	0.240214337935673
CCL2	THBD	0.108679741406612	protein-protein	0.108679741406612
CCL2	CCL11	0.155558919868956	protein-protein	0.155558919868956
CXCL1	CXCL9	-0.144679751705062	protein-protein	0.144679751705062
CXCL10	MAX	-0.15946158493375	protein-protein	0.15946158493375
CCL2	CCL11	0.155558919868956	protein-protein	0.155558919868956
CCL2	CCL7	0.7369861104079	protein-protein	0.7369861104079
CCL20	ADM	0.330350305676969	protein-protein	0.330350305676969
CCL7	CCL8	0.633108995756228	protein-protein	0.633108995756228
CXCL1	IL33	0.243248279296062	protein-protein	0.243248279296062
CXCL10	CCL8	0.591090346374413	protein-protein	0.591090346374413
CXCL10	CXCL9	0.592103521277413	protein-protein	0.592103521277413
IRF9	TRIM21	0.720891771819024	protein-protein	0.720891771819024
CXCL11	TRIM21	0.205509412847796	protein-protein	0.205509412847796
CCL2	CCL8	0.561560369543642	protein-protein	0.561560369543642
CCL2	THBD	0.108679741406612	protein-protein	0.108679741406612
CCL2	CCL11	0.155558919868956	protein-protein	0.155558919868956
THBD	ADM	0.41823910179154	protein-protein	0.41823910179154
CCL11	THBD	0.579968484763066	protein-protein	0.579968484763066
CXCL9	CCL4	0.240214337935673	protein-protein	0.240214337935673
CXCL10	CXCL9	0.592103521277413	protein-protein	0.592103521277413
CCL2	ADM	0.407076990515094	protein-protein	0.407076990515094
CCL2	THBD	0.108679741406612	protein-protein	0.108679741406612
CCL2	S100A12	0.36349248893756	protein-protein	0.36349248893756
CCL2	CCL4	0.374711430004281	protein-protein	0.374711430004281
CCL2	CCL11	0.155558919868956	protein-protein	0.155558919868956
CCL2	CCL7	0.7369861104079	protein-protein	0.7369861104079
TGFB1	TRIM21	0.441109551426132	protein-protein	0.441109551426132
CCL7	CCL8	0.633108995756228	protein-protein	0.633108995756228
MAX	TRIM21	0.455386557376717	protein-protein	0.455386557376717
MAX	CXCL9	-0.288555115660078	protein-protein	0.288555115660078
CXCL10	CCL8	0.591090346374413	protein-protein	0.591090346374413
CXCL10	CCL7	0.688262319511434	protein-protein	0.688262319511434
CXCL10	CXCL9	0.592103521277413	protein-protein	0.592103521277413
IRF9	CXCL10	0.130694893708276	protein-protein	0.130694893708276
CXCL11	CCL8	0.187679909862849	protein-protein	0.187679909862849
CXCL11	IRF9	0.576830173211349	protein-protein	0.576830173211349
CCL2	CCL8	0.561560369543642	protein-protein	0.561560369543642
CCL2	CCL4	0.374711430004281	protein-protein	0.374711430004281
CCL4	S100A12	0.292137476777675	protein-protein	0.292137476777675
CXCL10	S100A12	0.421197273420198	protein-protein	0.421197273420198
CXCL10	CCL4	0.129615014096917	protein-protein	0.129615014096917
CXCL10	CXCL9	0.592103521277413	protein-protein	0.592103521277413
CCL20	CCL8	0.323454124845832	protein-protein	0.323454124845832
S100A12	IL33	0.154811699407584	protein-protein	0.154811699407584
CCL7	CCL8	0.633108995756228	protein-protein	0.633108995756228
CCL7	CCL20	0.520403438269014	protein-protein	0.520403438269014
CXCL10	CCL8	0.591090346374413	protein-protein	0.591090346374413
CXCL10	CXCL9	0.592103521277413	protein-protein	0.592103521277413
CCL2	CCL8	0.561560369543642	protein-protein	0.561560369543642
CCL2	CCL4	0.374711430004281	protein-protein	0.374711430004281
CCL2	CCL11	0.155558919868956	protein-protein	0.155558919868956
CCL2	CCL7	0.7369861104079	protein-protein	0.7369861104079
CXCL10	CXCL9	0.592103521277413	protein-protein	0.592103521277413
IRF9	TRIM21	0.720891771819024	protein-protein	0.720891771819024
CXCL10	CXCL9	0.592103521277413	protein-protein	0.592103521277413
